customer_id,open_date,account_type,balance,credit_score,job_sector
CUST_17634,2025-03-12,Checking,1095.38,430.0,Finance
CUST_17635,2025-06-13,Investment,27229.14,563.0,Unknown
CUST_17636,2025-05-26,Savings,2793.53,823.0,Retail
CUST_17637,2025-02-07,Checking,0.0,480.0,Retail
CUST_17638,2025-05-17,Checking,0.0,648.0,Education
CUST_17639,2025-06-28,Investment,13611.95,770.0,Unemployed
CUST_17640,2025-02-04,Checking,16521.83,460.0,Healthcare
CUST_17641,2025-03-23,Checking,0.0,413.0,Tech
CUST_17642,2025-05-13,Checking,27152.95,317.0,Unemployed
CUST_17643,2025-05-22,Savings,0.0,403.0,Unknown
CUST_17644,2025-06-07,Savings,15626.57,485.0,Tech
CUST_17645,2025-01-04,Checking,16362.23,641.0,Healthcare
CUST_17646,2025-06-16,Savings,21097.47,761.0,Finance
CUST_17647,2025-06-02,Checking,0.0,442.0,Healthcare
CUST_17648,2025-06-05,Savings,21003.09,752.0,Tech
CUST_17649,2025-05-30,Checking,2827.37,750.0,Retail
CUST_17650,2025-06-08,Savings,-105.42,361.0,Healthcare
CUST_17651,2025-01-23,Investment,17375.14,575.0,Education
CUST_17652,2025-02-17,Credit Card,19410.29,594.0,Retail
CUST_17653,2025-05-28,Savings,0.0,428.0,Education
CUST_17654,2025-05-05,Savings,0.0,663.0,Education
CUST_17655,2025-06-15,Checking,22988.19,366.0,Unknown
CUST_17656,2025-02-24,Savings,12124.84,346.0,Healthcare
CUST_17657,2025-03-09,Savings,7726.28,673.0,Education
CUST_17658,2025-03-29,Savings,0.0,436.0,Unemployed
CUST_17659,2025-01-01,Investment,11582.62,394.0,NA
CUST_17660,2025-05-15,Credit Card,23283.98,537.0,Healthcare
CUST_17661,2025-04-05,Checking,39768.99,,Tech
CUST_17662,2025-05-20,Checking,-312.8,595.0,Finance
CUST_17663,2025-04-16,Investment,18156.29,791.0,Retail
CUST_17664,2025-05-13,Investment,32823.22,557.0,Healthcare
CUST_17665,2025-04-18,Investment,0.0,686.0,Tech
CUST_17666,2025-06-27,Savings,31986.93,569.0,Tech
CUST_17667,2025-02-11,Savings,8009.65,623.0,Healthcare
CUST_17668,2025-04-12,Checking,6122.96,346.0,Finance
CUST_17669,2025-05-04,Checking,0.0,786.0,Unemployed
CUST_17670,2025-05-20,Savings,-458.42,710.0,Tech
CUST_17671,2025-04-13,Savings,0.0,424.0,Healthcare
CUST_17672,2025-05-26,Credit Card,0.0,511.0,Healthcare
CUST_17673,2025-03-15,Credit Card,11744.34,668.0,Unemployed
CUST_17674,2025-04-18,Savings,21690.31,565.0,Education
CUST_17675,2025-05-02,Credit Card,0.0,434.0,Healthcare
CUST_17676,2025-01-17,Checking,0.0,614.0,Unknown
CUST_17677,2025-03-12,Credit Card,8845.17,599.0,Tech
CUST_17678,2025-03-03,Checking,0.0,597.0,Education
CUST_17679,2025-02-10,Savings,8661.95,578.0,Tech
CUST_17680,2025-04-29,Checking,954.66,673.0,Finance
CUST_17681,2025-06-11,Checking,0.0,787.0,Finance
CUST_17682,2025-02-14,Checking,12074.46,361.0,Tech
CUST_17683,2025-02-27,Savings,0.0,353.0,Unknown
CUST_17684,2025-06-28,Investment,20375.73,637.0,Unknown
CUST_17685,2025-05-06,Savings,2067.56,674.0,Retail
CUST_17686,2025-06-11,Savings,0.0,773.0,Retail
CUST_17687,2025-02-13,Checking,4501.33,411.0,Retail
CUST_17688,2025-01-15,Checking,23629.56,568.0,Tech
CUST_17689,2025-03-19,Checking,32627.34,623.0,Healthcare
CUST_17690,2025-03-11,Credit Card,13896.07,384.0,Education
CUST_17691,2025-06-27,Checking,0.0,671.0,Healthcare
CUST_17692,2025-04-11,Checking,5489.1,374.0,Unemployed
CUST_17693,2025-06-09,Credit Card,3523.74,807.0,Tech
CUST_17694,2025-01-03,Savings,2746.4,527.0,Unemployed
CUST_17695,2025-03-27,Checking,1184.15,693.0,Unknown
CUST_17696,2025-03-15,Credit Card,0.0,314.0,Unemployed
CUST_17697,2025-02-20,Savings,19634.28,480.0,Healthcare
CUST_17698,2025-03-08,Checking,17911.7,807.0,Unknown
CUST_17699,2025-03-17,Investment,5347.44,637.0,Unemployed
CUST_17700,2025-04-03,Savings,23881.21,562.0,Finance
CUST_17701,2025-06-25,Checking,13865.76,377.0,Education
CUST_17702,2025-05-25,Investment,0.0,528.0,Tech
CUST_17703,2025-01-07,Savings,-316.07,329.0,Education
CUST_17704,2025-01-13,Savings,27205.56,673.0,Unknown
CUST_17705,2025-04-30,Credit Card,-409.72,454.0,NA
CUST_17706,2025-03-07,Credit Card,0.0,484.0,Retail
CUST_17707,2025-01-04,Checking,15836.14,747.0,Unknown
CUST_17708,2025-05-18,Checking,796.74,746.0,Finance
CUST_17709,2025-03-29,Credit Card,13411.77,731.0,Tech
CUST_17710,2025-01-17,Credit Card,4458.26,468.0,Retail
CUST_17711,2025-02-21,Savings,0.0,380.0,Education
CUST_17712,2025-05-14,Savings,0.0,509.0,Unknown
CUST_17713,2025-03-10,Checking,0.0,558.0,Education
CUST_17714,2025-05-17,Credit Card,0.0,848.0,Finance
CUST_17715,2025-01-21,Credit Card,14425.68,585.0,Unemployed
CUST_17716,2025-01-24,Investment,23086.56,353.0,Retail
CUST_17717,2025-01-04,Credit Card,0.0,768.0,Healthcare
CUST_17718,2025-06-01,Checking,0.0,668.0,Retail
CUST_17719,2025-01-03,Checking,22067.56,399.0,Finance
CUST_17720,2025-03-09,Credit Card,22511.42,746.0,Retail
CUST_17721,2025-04-11,Credit Card,15844.38,491.0,Unknown
CUST_17722,2025-06-17,Checking,0.0,713.0,Tech
CUST_17723,2025-06-25,Savings,12726.79,781.0,Finance
CUST_17724,2025-02-23,Investment,13273.68,392.0,Unknown
CUST_17725,2025-02-04,Checking,18508.64,552.0,Unknown
CUST_17726,2025-02-25,Savings,7264.84,338.0,Unknown
CUST_17727,2025-04-18,Checking,0.0,845.0,Healthcare
CUST_17728,2025-02-09,Checking,0.0,657.0,Education
CUST_17729,2025-03-09,Savings,22655.79,308.0,Unknown
CUST_17730,2025-02-15,Credit Card,10693.13,487.0,Retail
CUST_17731,2025-03-19,Savings,0.0,438.0,Unknown
CUST_17732,2025-05-21,Savings,30597.01,597.0,NA
CUST_17733,2025-06-04,Checking,22333.21,379.0,Education
CUST_17734,2025-01-06,Credit Card,29937.48,555.0,Unknown
CUST_17735,2025-01-17,Investment,22014.69,478.0,Finance
CUST_17736,2025-06-13,Credit Card,0.0,556.0,Education
CUST_17737,2025-04-09,Investment,9950.07,517.0,Unemployed
CUST_17738,2025-03-22,Savings,14052.41,566.0,Unemployed
CUST_17739,2025-01-02,Savings,0.0,616.0,Unemployed
CUST_17740,2025-03-18,Checking,0.0,583.0,Unemployed
CUST_17741,2025-06-29,Savings,16150.97,644.0,Tech
CUST_17742,2025-03-07,Credit Card,17340.32,374.0,Unemployed
CUST_17743,2025-02-21,Checking,40523.29,635.0,Finance
CUST_17744,2025-04-02,Investment,1094.2,662.0,Finance
CUST_17745,2025-06-20,Savings,0.0,489.0,Retail
CUST_17746,2025-01-22,Checking,2733.01,771.0,Unknown
CUST_17747,2025-04-21,Checking,17651.9,405.0,Finance
CUST_17748,2025-04-17,Savings,-461.48,369.0,Tech
CUST_17749,2025-03-08,Checking,6526.19,821.0,Retail
CUST_17750,2025-05-20,Checking,0.0,513.0,Tech
CUST_17751,2025-03-10,Checking,22896.43,816.0,Healthcare
CUST_17752,2025-03-25,Savings,16169.23,327.0,Retail
CUST_17753,2025-04-13,Savings,0.0,614.0,Finance
CUST_17754,2025-02-08,Checking,0.0,806.0,Finance
CUST_17755,2025-01-13,Savings,0.0,535.0,Finance
CUST_17756,2025-02-10,Savings,0.0,391.0,Healthcare
CUST_17757,2025-02-26,Savings,0.0,662.0,Tech
CUST_17758,2025-01-12,Savings,0.0,337.0,Finance
CUST_17759,2025-01-13,Savings,19003.69,790.0,Unemployed
CUST_17760,2025-04-30,Savings,20193.13,409.0,NA
CUST_17761,2025-04-07,Checking,518.16,443.0,Unemployed
CUST_17762,2025-02-26,Checking,8070.44,496.0,Unknown
CUST_17763,2025-02-09,Checking,21064.99,345.0,Finance
CUST_17764,2025-04-28,Credit Card,16756.73,448.0,Retail
CUST_17765,2025-03-21,Checking,35070.48,437.0,Retail
CUST_17766,2025-05-08,Checking,8891.19,789.0,Education
CUST_17767,2025-06-22,Credit Card,26789.53,701.0,Unknown
CUST_17768,2025-02-04,Checking,6426.8,640.0,Unknown
CUST_17769,2025-01-03,Credit Card,3207.52,601.0,Healthcare
CUST_17770,2025-04-30,Checking,15180.26,417.0,Retail
CUST_17771,2025-01-05,Checking,13282.3,450.0,Healthcare
CUST_17772,2025-01-11,Credit Card,0.0,466.0,Healthcare
CUST_17773,2025-05-06,Savings,0.0,724.0,Education
CUST_17774,2025-03-12,Savings,6121.63,736.0,Retail
CUST_17775,2025-04-27,Savings,0.0,373.0,Unemployed
CUST_17776,2025-05-18,Savings,387.04,661.0,Unknown
CUST_17777,2025-04-16,Savings,0.0,395.0,Finance
CUST_17778,2025-04-26,Checking,0.0,591.0,Unemployed
CUST_17779,2025-06-11,Credit Card,0.0,476.0,Unemployed
CUST_17780,2025-03-08,Credit Card,16518.63,326.0,Unemployed
CUST_17781,2025-01-31,Savings,11700.19,604.0,Unknown
CUST_17782,2025-03-16,Investment,5794.29,504.0,Healthcare
CUST_17783,2025-03-12,Checking,0.0,519.0,Healthcare
CUST_17784,2025-03-07,Savings,20520.48,599.0,Retail
CUST_17785,2025-03-11,Credit Card,18509.73,557.0,Retail
CUST_17786,2025-02-10,Credit Card,3332.88,539.0,Unemployed
CUST_17787,2025-06-09,Credit Card,25321.2,528.0,Education
CUST_17788,2025-01-20,Savings,2156.85,773.0,Tech
CUST_17789,2025-06-27,Checking,8070.54,455.0,Unemployed
CUST_17790,2025-06-02,Credit Card,0.0,517.0,Unemployed
CUST_17791,2025-05-20,Checking,0.0,764.0,Unknown
CUST_17792,2025-02-08,Checking,0.0,494.0,Unknown
CUST_17793,2025-05-25,Checking,15313.88,569.0,Tech
CUST_17794,2025-02-14,Credit Card,10643.29,827.0,Unknown
CUST_17795,2025-05-19,Savings,0.0,655.0,Tech
CUST_17796,2025-03-11,Checking,13496.74,839.0,Healthcare
CUST_17797,2025-05-05,Savings,31894.27,775.0,Education
CUST_17798,2025-05-31,Checking,0.0,607.0,Unknown
CUST_17799,2025-04-01,Credit Card,0.0,708.0,Tech
CUST_17800,2025-03-11,Savings,5121.0,740.0,Unemployed
CUST_17801,2025-06-15,Checking,25673.52,820.0,Retail
CUST_17802,2025-05-10,Checking,0.0,822.0,Unknown
CUST_17803,2025-03-25,Savings,32627.76,784.0,Unemployed
CUST_17804,2025-03-30,Checking,0.0,557.0,Unknown
CUST_17805,2025-03-20,Savings,7820.73,469.0,Healthcare
CUST_17806,2025-04-23,Checking,0.0,760.0,Healthcare
CUST_17807,2025-04-03,Savings,0.0,410.0,Unemployed
CUST_17808,2025-03-13,Credit Card,1798.99,519.0,Unknown
CUST_17809,2025-06-14,Credit Card,9052.91,304.0,Retail
CUST_17810,2025-02-18,Checking,23610.98,831.0,Education
CUST_17811,2025-02-21,Savings,0.0,594.0,Education
CUST_17812,2025-02-02,Investment,11309.66,757.0,Tech
CUST_17813,2025-01-22,Checking,0.0,812.0,Retail
CUST_17814,2025-04-24,Savings,20147.8,511.0,Finance
CUST_17815,2025-05-13,Credit Card,24655.73,418.0,Education
CUST_17816,2025-01-18,Savings,20562.87,684.0,Tech
CUST_17817,2025-06-15,Checking,20540.97,559.0,Healthcare
CUST_17818,2025-04-28,Checking,3629.25,698.0,Education
CUST_17819,2025-04-27,Checking,9150.68,474.0,Finance
CUST_17820,2025-02-06,Credit Card,3545.3,713.0,Healthcare
CUST_17821,2025-03-05,Checking,4317.37,433.0,Healthcare
CUST_17822,2025-05-18,Savings,0.0,401.0,Unknown
CUST_17823,2025-03-20,Investment,9225.03,684.0,Retail
CUST_17824,2025-06-19,Investment,11267.01,754.0,Retail
CUST_17825,2025-05-03,Checking,19779.47,361.0,Unemployed
CUST_17826,2025-06-25,Checking,10881.77,306.0,Education
CUST_17827,2025-02-13,Savings,18216.19,814.0,Finance
CUST_17828,2025-03-23,Credit Card,0.0,631.0,Retail
CUST_17829,2025-03-28,Savings,26351.57,678.0,Tech
CUST_17830,2025-01-16,Savings,1381.2,744.0,Healthcare
CUST_17831,2025-02-23,Checking,0.0,634.0,Tech
CUST_17832,2025-04-12,Savings,0.0,767.0,NA
CUST_17833,2025-06-12,Savings,13650.21,587.0,Tech
CUST_17834,2025-04-08,Checking,6233.07,311.0,Healthcare
CUST_17835,2025-06-05,Savings,0.0,403.0,Retail
CUST_17836,2025-01-02,Savings,8227.35,562.0,Tech
CUST_17837,2025-04-04,Savings,6900.97,734.0,Education
CUST_17838,2025-05-21,Savings,0.0,472.0,Education
CUST_17839,2025-06-18,Credit Card,13467.72,620.0,Finance
CUST_17840,2025-02-28,Credit Card,2992.56,344.0,Finance
CUST_17841,2025-03-10,Checking,0.0,845.0,Unknown
CUST_17842,2025-04-29,Checking,15426.13,510.0,Unemployed
CUST_17843,2025-04-02,Savings,7622.26,716.0,Finance
CUST_17844,2025-02-14,Savings,27703.39,563.0,Tech
CUST_17845,2025-05-28,Savings,0.0,600.0,Healthcare
CUST_17846,2025-01-24,Checking,1504.36,755.0,Unemployed
CUST_17847,2025-04-01,Credit Card,20989.9,525.0,Finance
CUST_17848,2025-04-04,Checking,0.0,403.0,Retail
CUST_17849,2025-02-27,Savings,20461.24,520.0,Education
CUST_17850,2025-06-04,Savings,20852.44,633.0,Education
CUST_17851,2025-06-03,Credit Card,9706.71,717.0,Retail
CUST_17852,2025-05-08,Savings,2523.07,600.0,Education
CUST_17853,2025-01-07,Credit Card,0.0,784.0,Tech
CUST_17854,2025-06-19,Checking,0.0,756.0,Unknown
CUST_17855,2025-02-16,Credit Card,9662.46,735.0,Retail
CUST_17856,2025-02-22,Investment,0.0,693.0,Unknown
CUST_17857,2025-02-07,Investment,0.0,342.0,Tech
CUST_17858,2025-02-22,Checking,0.0,509.0,Unemployed
CUST_17859,2025-05-23,Checking,0.0,310.0,Unknown
CUST_17860,2025-06-03,Savings,7785.66,515.0,Education
CUST_17861,2025-02-17,Investment,0.0,463.0,Retail
CUST_17862,2025-04-05,Checking,23043.09,524.0,Retail
CUST_17863,2025-05-27,Savings,18703.71,545.0,Unemployed
CUST_17864,2025-05-17,Checking,25393.22,315.0,Unemployed
CUST_17865,2025-03-05,Savings,0.0,493.0,Unemployed
CUST_17866,2025-04-03,Checking,8117.0,308.0,Retail
CUST_17867,2025-05-05,Checking,17347.57,813.0,Education
CUST_17868,2025-06-28,Savings,3037.91,592.0,Education
CUST_17869,2025-02-08,Savings,0.0,383.0,Education
CUST_17870,2025-01-04,Investment,6795.19,508.0,Finance
CUST_17871,2025-05-06,Credit Card,1924.65,357.0,NA
CUST_17872,2025-01-03,Credit Card,0.0,811.0,Unknown
CUST_17873,2025-03-05,Savings,0.0,630.0,Healthcare
CUST_17874,2025-01-29,Credit Card,0.0,760.0,Unknown
CUST_17875,2025-04-26,Checking,0.0,624.0,Retail
CUST_17876,2025-01-11,Savings,0.0,509.0,Unknown
CUST_17877,2025-04-07,Savings,26285.94,424.0,Education
CUST_17878,2025-04-12,Savings,0.0,761.0,Retail
CUST_17879,2025-06-04,Savings,11733.5,589.0,Unemployed
CUST_17880,2025-01-21,Investment,23340.34,513.0,Tech
CUST_17881,2025-02-08,Savings,0.0,731.0,Tech
CUST_17882,2025-04-12,Checking,31914.94,396.0,Education
CUST_17883,2025-02-15,Checking,3852.94,548.0,Finance
CUST_17884,2025-03-07,Savings,25372.29,802.0,Unknown
CUST_17885,2025-04-01,Checking,9062.63,824.0,Healthcare
CUST_17886,2025-06-13,Savings,0.0,804.0,Unknown
CUST_17887,2025-04-21,Credit Card,0.0,390.0,Finance
CUST_17888,2025-03-23,Savings,0.0,466.0,Retail
CUST_17889,2025-05-03,Checking,15196.25,550.0,Finance
CUST_17890,2025-04-09,Credit Card,28059.25,746.0,Education
CUST_17891,2025-02-04,Credit Card,0.0,485.0,Unemployed
CUST_17892,2025-06-08,Credit Card,4105.0,548.0,Unemployed
CUST_17893,2025-06-05,Checking,0.0,639.0,Finance
CUST_17894,2025-04-13,Savings,11267.23,745.0,Tech
CUST_17895,2025-05-09,Checking,6325.52,437.0,Education
CUST_17896,2025-01-25,Credit Card,0.0,408.0,Unknown
CUST_17897,2025-02-12,Credit Card,14586.62,716.0,Education
CUST_17898,2025-03-25,Savings,0.0,725.0,Unknown
CUST_17899,2025-02-20,Savings,5168.6,343.0,Education
CUST_17900,2025-05-10,Credit Card,16551.6,641.0,Finance
CUST_17901,2025-05-06,Checking,0.0,500.0,Tech
CUST_17902,2025-03-10,Savings,-384.33,677.0,Finance
CUST_17903,2025-01-09,Checking,0.0,403.0,Retail
CUST_17904,2025-01-02,Checking,11782.54,757.0,Unemployed
CUST_17905,2025-06-11,Investment,10243.36,714.0,Healthcare
CUST_17906,2025-06-08,Checking,0.0,701.0,Healthcare
CUST_17907,2025-01-10,Savings,10113.09,689.0,Unemployed
CUST_17908,2025-04-24,Savings,0.0,661.0,Healthcare
CUST_17909,2025-03-17,Savings,17529.09,733.0,Unemployed
CUST_17910,2025-06-13,Checking,18435.52,682.0,Retail
CUST_17911,2025-03-26,Checking,0.0,327.0,Retail
CUST_17912,2025-02-18,Savings,0.0,406.0,Retail
CUST_17913,2025-03-11,Checking,4137.15,839.0,Tech
CUST_17914,2025-06-26,Credit Card,0.0,485.0,Education
CUST_17915,2025-05-11,Savings,0.0,494.0,Unemployed
CUST_17916,2025-05-13,Savings,9617.79,445.0,Unknown
CUST_17917,2025-03-31,Investment,17135.92,427.0,Retail
CUST_17918,2025-01-26,Savings,9768.07,405.0,Healthcare
CUST_17919,2025-03-13,Credit Card,48294.93,715.0,Unemployed
CUST_17920,2025-01-05,Checking,23728.81,651.0,Unknown
CUST_17921,2025-01-15,Credit Card,16030.63,682.0,Unknown
CUST_17922,2025-05-03,Credit Card,15487.83,648.0,Healthcare
CUST_17923,2025-05-24,Checking,6301.38,780.0,Unemployed
CUST_17924,2025-01-01,Credit Card,12569.8,613.0,Unemployed
CUST_17925,2025-05-24,Investment,7963.93,822.0,Finance
CUST_17926,2025-06-14,Checking,20762.58,659.0,Unknown
CUST_17927,2025-01-03,Savings,812.91,620.0,Education
CUST_17928,2025-06-29,Savings,11.31,683.0,Retail
CUST_17929,2025-02-16,Credit Card,22671.02,316.0,Education
CUST_17930,2025-04-05,Checking,0.0,669.0,Retail
CUST_17931,2025-01-13,Savings,0.0,365.0,Healthcare
CUST_17932,2025-04-30,Savings,0.0,412.0,Education
CUST_17933,2025-02-24,Checking,16229.26,715.0,Education
CUST_17934,2025-05-29,Savings,45078.29,370.0,Retail
CUST_17935,2025-03-07,Checking,0.0,360.0,Retail
CUST_17936,2025-06-04,Credit Card,14677.23,743.0,Unknown
CUST_17937,2025-06-15,Checking,7306.64,613.0,Education
CUST_17938,2025-03-31,Savings,21922.83,782.0,Unemployed
CUST_17939,2025-03-03,Savings,14545.69,543.0,Retail
CUST_17940,2025-04-12,Savings,22852.84,816.0,Education
CUST_17941,2025-06-23,Savings,9382.04,669.0,Finance
CUST_17942,2025-05-19,Checking,0.0,616.0,Education
CUST_17943,2025-01-08,Checking,0.0,320.0,Tech
CUST_17944,2025-04-07,Savings,8179.71,530.0,Education
CUST_17945,2025-04-27,Savings,12006.24,825.0,Unknown
CUST_17946,2025-03-05,Savings,0.0,768.0,Unknown
CUST_17947,2025-01-21,Investment,35225.89,377.0,Unemployed
CUST_17948,2025-04-25,Checking,19118.33,829.0,Finance
CUST_17949,2025-03-26,Credit Card,0.0,589.0,Finance
CUST_17950,2025-01-20,Credit Card,3156.47,517.0,Unemployed
CUST_17951,2025-01-08,Checking,0.0,399.0,Unknown
CUST_17952,2025-02-27,Credit Card,33594.24,448.0,Unknown
CUST_17953,2025-02-15,Savings,0.0,684.0,Healthcare
CUST_17954,2025-01-31,Checking,11281.13,454.0,Unemployed
CUST_17955,2025-04-03,Savings,6849.87,694.0,Healthcare
CUST_17956,2025-01-09,Credit Card,17208.61,675.0,Unknown
CUST_17957,2025-01-15,Savings,9841.42,401.0,Tech
CUST_17958,2025-04-04,Credit Card,36039.87,391.0,Retail
CUST_17959,2025-06-03,Savings,18768.96,,Retail
CUST_17960,2025-05-18,Credit Card,0.0,705.0,Finance
CUST_17961,2025-01-29,Savings,26063.24,320.0,Finance
CUST_17962,2025-03-21,Checking,8047.3,707.0,Healthcare
CUST_17963,2025-02-05,Checking,26088.7,318.0,Unknown
CUST_17964,2025-03-25,Savings,243.81,835.0,Finance
CUST_17965,2025-04-19,Checking,0.0,837.0,Education
CUST_17966,2025-04-28,Investment,0.0,452.0,Education
CUST_17967,2025-02-06,Savings,20920.94,600.0,Tech
CUST_17968,2025-03-27,Investment,16957.68,712.0,Unknown
CUST_17969,2025-03-12,Checking,0.0,501.0,Education
CUST_17970,2025-05-31,Credit Card,0.0,438.0,Tech
CUST_17971,2025-06-18,Savings,21495.12,323.0,Healthcare
CUST_17972,2025-04-03,Checking,0.0,311.0,Education
CUST_17973,2025-03-21,Credit Card,37608.67,434.0,Tech
CUST_17974,2025-04-12,Checking,0.0,380.0,Unknown
CUST_17975,2025-06-05,Checking,5211.15,654.0,Retail
CUST_17976,2025-06-25,Savings,8450.25,369.0,Tech
CUST_17977,2025-06-15,Savings,10472.77,503.0,Unemployed
CUST_17978,2025-06-08,Checking,9864.25,578.0,Unknown
CUST_17979,2025-01-14,Credit Card,6956.59,678.0,Education
CUST_17980,2025-04-27,Checking,0.0,593.0,Tech
CUST_17981,2025-03-14,Savings,1648.29,714.0,Unemployed
CUST_17982,2025-04-01,Checking,0.0,727.0,Healthcare
CUST_17983,2025-03-31,Savings,6738.15,455.0,Finance
CUST_17984,2025-01-29,Checking,0.0,576.0,Retail
CUST_17985,2025-06-28,Credit Card,9731.92,564.0,Healthcare
CUST_17986,2025-02-18,Credit Card,3519.92,348.0,Retail
CUST_17987,2025-06-20,Savings,17621.49,592.0,Retail
CUST_17988,2025-03-13,Credit Card,445.04,320.0,Unemployed
CUST_17989,2025-05-13,Checking,14033.43,743.0,Tech
CUST_17990,2025-02-11,Credit Card,13280.38,834.0,Unknown
CUST_17991,2025-05-15,Savings,2914.02,771.0,Finance
CUST_17992,2025-02-11,Checking,10293.23,437.0,Tech
CUST_17993,2025-06-13,Savings,0.0,529.0,Tech
CUST_17994,2025-04-15,Checking,25123.48,704.0,Education
CUST_17995,2025-01-27,Savings,0.0,656.0,Tech
CUST_17996,2025-02-27,Savings,2325.26,840.0,Finance
CUST_17997,2025-02-15,Savings,0.0,320.0,Healthcare
CUST_17998,2025-03-07,Savings,0.0,826.0,Unemployed
CUST_17999,2025-01-25,Savings,29653.07,404.0,Tech
CUST_18000,2025-03-14,Checking,7068.35,635.0,Finance
CUST_18001,2025-04-27,Savings,548.23,723.0,Tech
CUST_18002,2025-06-04,Checking,464.67,303.0,Unemployed
CUST_18003,2025-05-09,Savings,5029.68,768.0,Retail
CUST_18004,2025-03-28,Investment,15836.87,837.0,Unemployed
CUST_18005,2025-03-15,Investment,7907.58,493.0,Tech
CUST_18006,2025-06-19,Savings,8227.92,659.0,Education
CUST_18007,2025-06-29,Checking,0.0,819.0,Retail
CUST_18008,2025-06-02,Savings,593.01,372.0,Finance
CUST_18009,2025-05-05,Investment,7347.81,377.0,Unemployed
CUST_18010,2025-03-08,Checking,4532.14,367.0,Tech
CUST_18011,2025-01-06,Savings,0.0,633.0,Unknown
CUST_18012,2025-05-05,Savings,0.0,384.0,Retail
CUST_18013,2025-02-27,Savings,11533.47,795.0,Retail
CUST_18014,2025-03-11,Savings,11902.96,378.0,Healthcare
CUST_18015,2025-02-22,Checking,19841.19,605.0,Retail
CUST_18016,2025-03-07,Checking,7936.76,319.0,Unemployed
CUST_18017,2025-02-27,Savings,0.0,455.0,Finance
CUST_18018,2025-03-23,Savings,40374.36,416.0,Unknown
CUST_18019,2025-03-28,Savings,4867.98,749.0,Tech
CUST_18020,2025-01-02,Savings,0.0,327.0,Unemployed
CUST_18021,2025-05-30,Credit Card,4127.59,628.0,Retail
CUST_18022,2025-02-06,Savings,0.0,663.0,Unknown
CUST_18023,2025-05-28,Checking,0.0,718.0,Finance
CUST_18024,2025-04-13,Savings,14218.3,321.0,Healthcare
CUST_18025,2025-01-24,Savings,2771.81,560.0,Tech
CUST_18026,2025-04-22,Checking,3658.41,359.0,Education
CUST_18027,2025-03-06,Checking,0.0,712.0,Retail
CUST_18028,2025-05-09,Checking,1602.68,462.0,Retail
CUST_18029,2025-04-27,Checking,0.0,413.0,Healthcare
CUST_18030,2025-04-26,Checking,0.0,653.0,Finance
CUST_18031,2025-04-15,Savings,8544.2,495.0,Healthcare
CUST_18032,2025-01-03,Checking,0.0,344.0,Finance
CUST_18033,2025-02-15,Checking,0.0,478.0,Tech
CUST_18034,2025-02-24,Savings,6448.66,792.0,Retail
CUST_18035,2025-03-16,Checking,0.0,624.0,Education
CUST_18036,2025-02-14,Savings,0.0,669.0,Healthcare
CUST_18037,2025-06-03,Savings,0.0,646.0,Unemployed
CUST_18038,2025-03-18,Checking,10048.64,414.0,Education
CUST_18039,2025-01-24,Credit Card,0.0,,Education
CUST_18040,2025-02-04,Credit Card,0.0,466.0,Retail
CUST_18041,2025-01-24,Savings,23684.94,653.0,Retail
CUST_18042,2025-01-28,Checking,10070.38,414.0,Unknown
CUST_18043,2025-01-16,Checking,0.0,707.0,Unknown
CUST_18044,2025-02-28,Savings,0.0,622.0,Unemployed
CUST_18045,2025-05-24,Credit Card,20696.18,840.0,Education
CUST_18046,2025-01-15,Credit Card,2368.57,341.0,Tech
CUST_18047,2025-01-11,Investment,0.0,759.0,Unemployed
CUST_18048,2025-03-20,Savings,16260.13,418.0,Education
CUST_18049,2025-04-25,Savings,2482.75,749.0,Finance
CUST_18050,2025-03-09,Credit Card,23445.05,,Unemployed
CUST_18051,2025-02-12,Checking,0.0,488.0,Unknown
CUST_18052,2025-03-10,Credit Card,0.0,584.0,Finance
CUST_18053,2025-05-21,Savings,5248.88,,Finance
CUST_18054,2025-05-18,Checking,19470.16,756.0,Finance
CUST_18055,2025-03-16,Checking,8742.7,610.0,Healthcare
CUST_18056,2025-04-13,Savings,6553.18,683.0,Unknown
CUST_18057,2025-02-10,Checking,0.0,464.0,Tech
CUST_18058,2025-06-27,Checking,0.0,706.0,Healthcare
CUST_18059,2025-02-28,Savings,19486.64,775.0,Healthcare
CUST_18060,2025-02-08,Savings,21062.64,357.0,Finance
CUST_18061,2025-01-03,Checking,20578.93,715.0,Tech
CUST_18062,2025-01-07,Checking,16865.76,550.0,Unknown
CUST_18063,2025-02-18,Credit Card,11697.75,519.0,Tech
CUST_18064,2025-01-26,Savings,11468.14,459.0,Education
CUST_18065,2025-06-10,Savings,7003.9,486.0,Unemployed
CUST_18066,2025-04-11,Investment,13431.08,763.0,Healthcare
CUST_18067,2025-06-25,Investment,4374.64,797.0,Unemployed
CUST_18068,2025-03-20,Savings,13389.07,629.0,Unemployed
CUST_18069,2025-01-02,Credit Card,18763.4,648.0,Tech
CUST_18070,2025-05-07,Savings,0.0,799.0,Unknown
CUST_18071,2025-06-09,Savings,21444.71,789.0,Retail
CUST_18072,2025-05-12,Savings,4132.83,579.0,Unemployed
CUST_18073,2025-01-20,Savings,26873.0,463.0,Healthcare
CUST_18074,2025-04-27,Credit Card,24056.99,697.0,Unemployed
CUST_18075,2025-06-13,Credit Card,0.0,367.0,Tech
CUST_18076,2025-02-01,Investment,5009.52,727.0,Retail
